18,119.74,2467.23,3,52,4.708560449045941,686.71,19,1.5812131979824344,529.42,30.0,3.138239938114004,656.96,,,
19,130.44,1921.94,3,18,4.722793638042072,529.42,20,1.600259476679727,905.07,33.0,3.1163513318014475,545.10,,,
20,162.51,1002.81,3,19,4.741834529693259,905.07,21,1.5806292484273092,534.66,26.0,2.846352228588672,533.31,,,
21,172.92,452.29,2,20,4.722125987301953,534.66,22,2.97322329560554,259.86,,,,,,
22,441.23,411.82,3,26,4.176395646491121,481.92,23,2.9626770413811063,593.69,21.0,6.11485818962306,259.86,,,
23,1044.95,307.73,3,22,6.104228122888049,593.69,27,4.527039697585229,452.71,24.0,2.967139996326846,266.20,,,
24,1323.67,263.78,3,23,6.108713925389041,266.20,28,4.505541404451687,449.66,25.0,2.993179938281424,408.03,,,
25,1744.62,205.95,3,24,6.134782136993607,408.03,29,4.61920655096583,434.44,11.0,3.0625926832699717,681.69,,,
26,693.59,846.56,4,20,5.987926718985917,533.31,38,4.100475940452938,381.02,27.0,2.9539845759905057,419.95,22.0,1.0347812855287564,481.92
27,1126.41,769.52,4,26,6.095480742849404,419.95,39,4.4959654965122,367.48,28.0,2.9579752859277244,274.92,23.0,1.3854377113270684,452.71
28,1414.51,721.21,4,27,6.099607511965723,274.92,40,4.656084631344582,372.40,29.0,2.9520179708752963,356.40,24.0,1.3639490258862097,449.66
29,1781.6,655.93,4,28,6.093624421405799,356.40,41,4.593632987754778,372.70,12.0,2.96727237583721,728.78,25.0,1.4776376247367002,434.44
30,794.23,2469.99,4,18,6.279853787000239,656.96,53,4.533932679779088,707.91,31.0,2.8090246933702088,539.05,33.0,1.3815785736834933,548.41
31,1320.98,2293.36,4,30,5.950591399936719,539.05,32,3.0125649247782174,843.86,35.0,1.4328091627589252,429.61,0.0,4.2906550682435505,978.52
32,2180.02,2186.96,4,31,6.154170826314547,843.86,36,1.0334710980899513,471.30,16.0,3.1425277321311147,516.14,1.0,4.74766432458607,1015.78
33,692.64,1912.78,4,19,6.2579617556748754,545.10,43,1.430458553548341,251.48,30.0,4.5231580708286945,548.41,34.0,3.0287036208301457,352.58
34,1060.3,1876.19,3,33,6.170285230656624,352.58,45,1.4164500534122992,263.17,35.0,2.9949538239360587,187.04,,,
35,1264.68,1851.28,4,34,6.136909990584457,187.04,46,1.0830105032968889,373.73,31.0,4.574398673434154,429.61,36.0,2.9968462279636294,656.58
36,1931.07,1759.21,4,35,6.138448167030986,656.58,15,3.0796634206721825,744.62,32.0,4.175080072020314,471.30,47.0,1.4039068518995523,379.00
37,630.3,1170.52,2,38,3.1657401212411345,271.21,42,4.603494420042751,248.10,,,,,,
38,923.29,1182.81,4,37,0.024598684082557273,271.21,39,2.992943990473445,263.57,26.0,0.9589624982627707,381.02,44.0,4.197614642793492,223.31
39,1203.99,1145.93,4,38,6.1343407804215,263.57,48,4.4373961161872515,220.07,40.0,2.9673197228294694,213.17,27.0,1.3543800321284885,367.48
40,1431.41,1111.1,4,39,6.108842818171593,213.17,49,4.553440368291195,216.65,41.0,2.957786159840207,379.97,28.0,1.514497879897396,372.40
41,1822.75,1043.49,4,40,6.099369059721627,379.97,13,2.961023925372862,744.30,29.0,1.4520372265320765,372.70,47.0,4.551318465439474,309.00
42,653.87,1433.07,3,37,1.461945317203836,248.10,44,3.0409234667552374,367.86,43.0,4.658664147085525,197.10,,,
43,660.18,1646.5,3,42,1.5172024477357882,197.10,33,4.572017727005056,251.48,45.0,2.9981637823077887,348.51,,,
44,1039.73,1399.22,4,38,1.0560822550333993,223.31,42,6.182630046382016,367.86,46.0,4.251275112849217,91.77,48.0,3.0165945316948504,205.47
45,1022.38,1599.3,3,43,6.139713613128962,348.51,34,4.558029724856264,263.17,46.0,2.057863536154881,100.42,,,
46,1082.69,1497.33,3,44,1.1068713637587675,91.77,45,5.2030177837356835,100.42,35.0,4.224675945795452,373.73,,,
47,1870.12,1366.83,4,41,1.409780710128094,309.00,36,4.545558105017523,379.00,49.0,0.04959216774817687,387.20,14.0,3.2299418656983603,767.42
48,1263.63,1376.28,4,44,6.158003990705513,205.47,39,1.2958520381905723,220.07,50.0,4.382649438383363,256.92,49.0,2.9438245492783572,185.68
49,1463.16,1341.54,4,51,4.395383335098162,261.56,48,6.085222383000805,185.68,40.0,1.411834964248799,216.65,47.0,3.1912362747308363,387.20
50,1346.71,1634.64,2,48,1.240802810310169,256.92,51,2.989956551995971,187.34,,,,,,
51,1545.69,1609.44,2,50,6.131833040386046,187.34,49,1.2535884745373764,261.56,,,,,,
52,117.43,3168.44,2,53,3.1545608819688398,784.73,18,1.5669444768947545,686.71,,,,,,
53,917.89,3183.83,3,52,0.012994949169648724,784.73,0,3.1658467581926724,789.78,30.0,1.3923691852532059,707.91,,,
